floatID,data_center,file_path,date_time_min,date_time_max,latitude_min,latitude_max,longitude_min,longitude_max,depth_min,depth_max
2902170,IN,data/indian/2020/09/nodc_R2902170_206.nc,2020-09-13T05:58:00Z,2020-09-13T05:58:00Z,-59.7814,-59.7814,134.4650,134.4650,0.40,2011.50
2902185,IN,data/indian/2020/09/nodc_R2902185_179.nc,2020-09-10T04:57:05Z,2020-09-10T04:57:05Z,-17.3870,-17.3870,66.3540,66.3540,4.00,1899.60
2902200,IN,data/indian/2020/09/nodc_R2902200_165.nc,2020-09-02T00:54:30Z,2020-09-02T00:54:30Z,11.8490,11.8490,63.5870,63.5870,4.50,2000.30
2902200,IN,data/indian/2020/09/nodc_R2902200_166.nc,2020-09-12T00:42:45Z,2020-09-12T00:42:45Z,11.8250,11.8250,63.6030,63.6030,4.50,1899.50
2902201,IN,data/indian/2020/09/nodc_R2902201_165.nc,2020-09-02T12:41:42Z,2020-09-02T12:41:42Z,17.5230,17.5230,62.6940,62.6940,4.20,1899.80
2902201,IN,data/indian/2020/09/nodc_R2902201_166.nc,2020-09-12T12:25:31Z,2020-09-12T12:25:31Z,17.6680,17.6680,62.7930,62.7930,4.20,2000.50
2902213,IN,data/indian/2020/09/nodc_R2902213_140.nc,2020-09-10T16:21:02Z,2020-09-10T16:21:02Z,-14.8690,-14.8690,76.4390,76.4390,3.60,1900.30
2902222,IN,data/indian/2020/09/nodc_R2902222_133.nc,2020-09-02T07:02:16Z,2020-09-02T07:02:16Z,-56.4320,-56.4320,115.6500,115.6500,3.90,1998.40
2902222,IN,data/indian/2020/09/nodc_R2902222_134.nc,2020-09-12T08:23:53Z,2020-09-12T08:23:53Z,-56.0530,-56.0530,114.8110,114.8110,4.20,1899.70
2902224,IN,data/indian/2020/09/nodc_R2902224_131.nc,2020-09-09T19:01:07Z,2020-09-09T19:01:07Z,-55.7370,-55.7370,139.5810,139.5810,4.70,1899.50
2902256,IN,data/indian/2020/09/nodc_R2902256_000.nc,2020-09-03T12:30:35Z,2020-09-03T12:30:35Z,16.3120,16.3120,65.8820,65.8820,-86.00,235.00
2902256,IN,data/indian/2020/09/nodc_R2902256_256.nc,2020-09-05T16:39:35Z,2020-09-05T16:39:35Z,16.2960,16.2960,65.9910,65.9910,1.00,194.00
2902256,IN,data/indian/2020/09/nodc_R2902256_257.nc,2020-09-02T04:35:22Z,2020-09-02T04:35:22Z,16.3090,16.3090,65.8230,65.8230,-86.00,235.00
2902267,IN,data/indian/2020/09/nodc_R2902267_059.nc,2020-09-02T14:48:14Z,2020-09-02T14:48:14Z,16.5210,16.5210,61.2680,61.2680,1.00,2012.00
2902267,IN,data/indian/2020/09/nodc_R2902267_060.nc,2020-09-12T13:59:00Z,2020-09-12T13:59:00Z,16.6870,16.6870,61.8980,61.8980,1.00,2009.00
2902280,IN,data/indian/2020/09/nodc_R2902280_093.nc,2020-09-02T15:06:06Z,2020-09-02T15:06:06Z,14.6040,14.6040,91.7720,91.7720,1.00,1988.00
2902280,IN,data/indian/2020/09/nodc_R2902280_094.nc,2020-09-07T13:55:00Z,2020-09-07T13:55:00Z,14.6970,14.6970,91.8060,91.8060,1.00,1981.00
2902280,IN,data/indian/2020/09/nodc_R2902280_095.nc,2020-09-12T14:07:00Z,2020-09-12T14:07:00Z,14.7190,14.7190,91.9060,91.9060,1.00,1985.00
2902288,IN,data/indian/2020/09/nodc_R2902288_039.nc,2020-09-02T13:59:00Z,2020-09-02T13:59:00Z,-4.5410,-4.5410,89.6710,89.6710,0.00,1980.00
2902288,IN,data/indian/2020/09/nodc_R2902288_040.nc,2020-09-12T14:42:36Z,2020-09-12T14:42:36Z,-4.5300,-4.5300,89.5350,89.5350,1.00,2011.00
2902289,IN,data/indian/2020/09/nodc_R2902289_039.nc,2020-09-02T14:00:00Z,2020-09-02T14:00:00Z,-5.9090,-5.9090,76.3710,76.3710,1.00,2012.00
2902289,IN,data/indian/2020/09/nodc_R2902289_040.nc,2020-09-12T13:57:13Z,2020-09-12T13:57:13Z,-6.0920,-6.0920,75.9020,75.9020,1.00,2009.00
2902292,IN,data/indian/2020/09/nodc_R2902292_040.nc,2020-09-09T13:59:00Z,2020-09-09T13:59:00Z,-10.8940,-10.8940,84.7460,84.7460,1.00,2011.00
2902293,IN,data/indian/2020/09/nodc_R2902293_040.nc,2020-09-09T14:05:00Z,2020-09-09T14:05:00Z,-12.3780,-12.3780,80.9950,80.9950,0.00,1978.00
2902297,IN,data/indian/2020/09/nodc_R2902297_021.nc,2020-09-13T07:10:32Z,2020-09-13T07:10:32Z,-58.1048,-58.1048,57.6088,57.6088,4.29,1996.11
2902300,IN,data/indian/2020/09/nodc_R2902300_019.nc,2020-09-10T13:44:00Z,2020-09-10T13:44:00Z,-43.8050,-43.8050,69.6200,69.6200,1.00,2006.00
2902301,IN,data/indian/2020/09/nodc_R2902301_018.nc,2020-09-02T14:09:11Z,2020-09-02T14:09:11Z,-28.2700,-28.2700,48.0610,48.0610,1.00,1987.00
2902301,IN,data/indian/2020/09/nodc_R2902301_019.nc,2020-09-12T13:41:00Z,2020-09-12T13:41:00Z,-28.4610,-28.4610,47.7100,47.7100,1.00,2009.00
2902302,IN,data/indian/2020/09/nodc_R2902302_018.nc,2020-09-02T13:45:00Z,2020-09-02T13:45:00Z,-32.9150,-32.9150,59.0340,59.0340,1.00,2008.00
2902302,IN,data/indian/2020/09/nodc_R2902302_019.nc,2020-09-12T13:48:00Z,2020-09-12T13:48:00Z,-33.0520,-33.0520,59.0870,59.0870,1.00,2004.00
1902076,JA,data/indian/2020/09/nodc_R1902076_168.nc,2020-09-09T22:06:38Z,2020-09-09T22:06:38Z,-51.9980,-51.9980,87.4960,87.4960,1.90,2000.50
5905064,JA,data/indian/2020/09/nodc_R5905064_101.nc,2020-09-09T22:16:50Z,2020-09-09T22:16:50Z,-7.0270,-7.0270,87.9680,87.9680,1.50,2001.00
5905849,JA,data/indian/2020/09/nodc_R5905849_001.nc,2020-09-10T02:45:20Z,2020-09-10T02:45:20Z,-64.1490,-64.1490,142.6380,142.6380,4.70,3677.80
7900866,JA,data/indian/2020/09/nodc_R7900866_066.nc,2020-09-02T21:40:17Z,2020-09-02T21:40:17Z,-60.5610,-60.5610,100.4170,100.4170,4.70,3696.80
7900866,JA,data/indian/2020/09/nodc_R7900866_067.nc,2020-09-13T01:07:08Z,2020-09-13T01:07:08Z,-60.1400,-60.1400,99.8520,99.8520,4.60,3697.80
1901698,AO,data/indian/2020/09/nodc_R1901698_249.nc,2020-09-04T20:04:43Z,2020-09-04T20:04:43Z,-58.8349,-58.8349,127.1660,127.1660,1.20,1011.20
1901698,AO,data/indian/2020/09/nodc_R1901698_250.nc,2020-09-14T12:57:52Z,2020-09-14T12:57:52Z,-59.8408,-59.8408,128.4645,128.4645,1.16,1009.36
1901787,AO,data/indian/2020/09/nodc_R1901787_230.nc,2020-09-04T23:13:01Z,2020-09-04T23:13:01Z,-18.5293,-18.5293,65.9223,65.9223,0.64,1228.08
1901787,AO,data/indian/2020/09/nodc_R1901787_231.nc,2020-09-14T16:05:43Z,2020-09-14T16:05:43Z,-18.5790,-18.5790,66.7168,66.7168,0.68,1220.12
1902030,AO,data/indian/2020/09/nodc_R1902030_141.nc,2020-09-04T15:33:35Z,2020-09-04T15:33:35Z,-38.7846,-38.7846,29.9297,29.9297,0.52,1993.80
1902030,AO,data/indian/2020/09/nodc_R1902030_142.nc,2020-09-14T15:25:55Z,2020-09-14T15:25:55Z,-38.6570,-38.6570,30.9279,30.9279,0.44,1997.44
1902033,AO,data/indian/2020/09/nodc_R1902033_141.nc,2020-09-04T11:19:21Z,2020-09-04T11:19:21Z,-47.8953,-47.8953,114.2726,114.2726,0.52,2008.08
1902033,AO,data/indian/2020/09/nodc_R1902033_142.nc,2020-09-14T11:29:31Z,2020-09-14T11:29:31Z,-48.3032,-48.3032,115.6475,115.6475,0.52,2009.32
1902055,AO,data/indian/2020/09/nodc_R1902055_005.nc,2020-09-04T00:07:03Z,2020-09-04T00:07:03Z,-17.3814,-17.3814,88.6394,88.6394,0.64,2001.92
1902055,AO,data/indian/2020/09/nodc_R1902055_006.nc,2020-09-13T22:09:46Z,2020-09-13T22:09:46Z,-18.1620,-18.1620,88.7933,88.7933,0.68,2001.68
1902196,AO,data/indian/2020/09/nodc_R1902196_081.nc,2020-09-04T18:31:01Z,2020-09-04T18:31:01Z,2.6170,2.6170,65.8220,65.8220,4.30,1978.10
1902196,AO,data/indian/2020/09/nodc_R1902196_082.nc,2020-09-14T18:30:53Z,2020-09-14T18:30:53Z,2.8330,2.8330,66.2770,66.2770,4.30,1986.30
1902226,AO,data/indian/2020/09/nodc_R1902226_053.nc,2020-09-01T04:28:06Z,2020-09-01T04:28:06Z,-45.8623,-45.8623,34.3471,34.3471,0.64,1792.28
1902226,AO,data/indian/2020/09/nodc_R1902226_054.nc,2020-09-11T03:10:43Z,2020-09-11T03:10:43Z,-45.9484,-45.9484,34.0107,34.0107,0.72,2007.32
1902249,AO,data/indian/2020/09/nodc_R1902249_005.nc,2020-09-04T19:30:03Z,2020-09-04T19:30:03Z,-19.0831,-19.0831,86.9140,86.9140,0.52,2001.52
1902249,AO,data/indian/2020/09/nodc_R1902249_006.nc,2020-09-14T18:27:33Z,2020-09-14T18:27:33Z,-19.0152,-19.0152,87.4454,87.4454,0.52,2001.52
1902260,AO,data/indian/2020/09/nodc_R1902260_000.nc,2020-09-01T05:33:37Z,2020-09-01T05:33:37Z,-45.0034,-45.0034,81.9977,81.9977,0.20,145.48
1902260,AO,data/indian/2020/09/nodc_R1902260_001.nc,2020-09-01T16:03:15Z,2020-09-01T16:03:15Z,-45.0331,-45.0331,82.0065,82.0065,0.80,1008.16
1902260,AO,data/indian/2020/09/nodc_R1902260_002.nc,2020-09-02T15:42:47Z,2020-09-02T15:42:47Z,-45.1115,-45.1115,82.0599,82.0599,0.32,1508.52
1902260,AO,data/indian/2020/09/nodc_R1902260_003.nc,2020-09-03T15:37:00Z,2020-09-03T15:37:00Z,-45.1881,-45.1881,82.1455,82.1455,0.60,1525.52
1902260,AO,data/indian/2020/09/nodc_R1902260_004.nc,2020-09-04T15:23:07Z,2020-09-04T15:23:07Z,-45.2507,-45.2507,82.2739,82.2739,0.32,1531.08
1902260,AO,data/indian/2020/09/nodc_R1902260_005.nc,2020-09-14T12:45:05Z,2020-09-14T12:45:05Z,-45.0537,-45.0537,83.0506,83.0506,0.56,2001.80
1902261,AO,data/indian/2020/09/nodc_R1902261_000.nc,2020-09-01T20:34:07Z,2020-09-01T20:34:07Z,-45.0148,-45.0148,84.9917,84.9917,0.48,114.04
1902263,AO,data/indian/2020/09/nodc_R1902263_000.nc,2020-09-03T02:05:57Z,2020-09-03T02:05:57Z,-43.7426,-43.7426,90.5284,90.5284,0.48,169.52
1902264,AO,data/indian/2020/09/nodc_R1902264_000.nc,2020-09-04T07:44:55Z,2020-09-04T07:44:55Z,-42.2074,-42.2074,93.5131,93.5131,0.28,161.52
1902265,AO,data/indian/2020/09/nodc_R1902265_000.nc,2020-09-05T01:05:25Z,2020-09-05T01:05:25Z,-41.1688,-41.1688,97.0038,97.0038,0.24,104.12
1902266,AO,data/indian/2020/09/nodc_R1902266_000.nc,2020-09-05T21:15:19Z,2020-09-05T21:15:19Z,-40.8539,-40.8539,100.9992,100.9992,0.20,139.12
2902395,AO,data/indian/2020/09/nodc_R2902395_178.nc,2020-09-05T05:10:48Z,2020-09-05T05:10:48Z,4.5505,4.5505,81.9578,81.9578,0.60,2036.00
2902395,AO,data/indian/2020/09/nodc_R2902395_179.nc,2020-09-14T21:05:25Z,2020-09-14T21:05:25Z,5.3238,5.3238,83.2103,83.2103,0.68,1005.88
3901222,AO,data/indian/2020/09/nodc_R3901222_188.nc,2020-09-10T17:50:59Z,2020-09-10T17:50:59Z,-49.2494,-49.2494,61.3147,61.3147,1.16,2007.44
3901831,AO,data/indian/2020/09/nodc_R3901831_101.nc,2020-09-01T01:03:16Z,2020-09-01T01:03:16Z,-46.5887,-46.5887,25.5325,25.5325,0.48,2009.16
3901831,AO,data/indian/2020/09/nodc_R3901831_102.nc,2020-09-10T22:33:54Z,2020-09-10T22:33:54Z,-46.1911,-46.1911,27.2945,27.2945,0.52,2005.16
5902483,AO,data/indian/2020/09/nodc_R5902483_145.nc,2020-09-04T18:28:13Z,2020-09-04T18:28:13Z,-33.5252,-33.5252,112.6495,112.6495,0.92,2003.80
5902483,AO,data/indian/2020/09/nodc_R5902483_146.nc,2020-09-14T18:28:14Z,2020-09-14T18:28:14Z,-32.8786,-32.8786,113.2684,113.2684,0.72,2003.72
5902501,AO,data/indian/2020/09/nodc_R5902501_141.nc,2020-09-04T14:31:09Z,2020-09-04T14:31:09Z,-48.5509,-48.5509,136.2578,136.2578,0.52,1997.44
5902501,AO,data/indian/2020/09/nodc_R5902501_142.nc,2020-09-14T12:29:59Z,2020-09-14T12:29:59Z,-48.4667,-48.4667,137.5938,137.5938,0.60,1995.28
5902502,AO,data/indian/2020/09/nodc_R5902502_140.nc,2020-09-04T18:32:01Z,2020-09-04T18:32:01Z,-42.0009,-42.0009,103.8016,103.8016,0.68,2005.60
5902502,AO,data/indian/2020/09/nodc_R5902502_141.nc,2020-09-14T18:31:30Z,2020-09-14T18:31:30Z,-41.9372,-41.9372,103.5518,103.5518,0.60,2005.20
5903861,AO,data/indian/2020/09/nodc_R5903861_286.nc,2020-09-03T17:46:58Z,2020-09-03T17:46:58Z,-14.8520,-14.8520,79.3300,79.3300,4.40,2000.20
5903861,AO,data/indian/2020/09/nodc_R5903861_287.nc,2020-09-14T14:16:24Z,2020-09-14T14:16:24Z,-14.9200,-14.9200,79.0280,79.0280,4.60,1991.90
5903878,AO,data/indian/2020/09/nodc_R5903878_316.nc,2020-09-04T18:17:42Z,2020-09-04T18:17:42Z,-48.1736,-48.1736,24.5562,24.5562,1.48,1917.64
5903878,AO,data/indian/2020/09/nodc_R5903878_317.nc,2020-09-14T18:52:03Z,2020-09-14T18:52:03Z,-48.7009,-48.7009,25.1728,25.1728,1.92,1923.84
5904420,AO,data/indian/2020/09/nodc_R5904420_209.nc,2020-09-03T21:01:12Z,2020-09-03T21:01:12Z,-26.6650,-26.6650,64.9670,64.9670,0.40,1948.90
5904420,AO,data/indian/2020/09/nodc_R5904420_210.nc,2020-09-14T00:46:08Z,2020-09-14T00:46:08Z,-26.6000,-26.6000,64.8260,64.8260,0.60,1950.10
5904423,AO,data/indian/2020/09/nodc_R5904423_209.nc,2020-09-03T06:58:12Z,2020-09-03T06:58:12Z,-30.0740,-30.0740,42.9020,42.9020,-0.10,1996.90
5904423,AO,data/indian/2020/09/nodc_R5904423_210.nc,2020-09-13T10:53:24Z,2020-09-13T10:53:24Z,-30.6380,-30.6380,41.6500,41.6500,-0.30,2000.20
5904447,AO,data/indian/2020/09/nodc_R5904447_209.nc,2020-09-04T04:26:49Z,2020-09-04T04:26:49Z,-23.2850,-23.2850,81.7920,81.7920,0.10,1999.50
5904447,AO,data/indian/2020/09/nodc_R5904447_210.nc,2020-09-14T09:06:10Z,2020-09-14T09:06:10Z,-23.4780,-23.4780,81.8650,81.8650,-0.10,1998.50
5904671,AO,data/indian/2020/09/nodc_R5904671_169.nc,2020-09-14T08:20:30Z,2020-09-14T08:20:30Z,-58.1730,-58.1730,79.2960,79.2960,4.30,979.20
5904795,AO,data/indian/2020/09/nodc_R5904795_143.nc,2020-09-04T21:05:26Z,2020-09-04T21:05:26Z,-39.7140,-39.7140,124.8700,124.8700,4.00,1997.50
5904795,AO,data/indian/2020/09/nodc_R5904795_144.nc,2020-09-14T20:14:40Z,2020-09-14T20:14:40Z,-39.6820,-39.6820,124.9040,124.9040,4.00,1997.40
5904819,AO,data/indian/2020/09/nodc_R5904819_141.nc,2020-09-04T01:37:31Z,2020-09-04T01:37:31Z,-22.6690,-22.6690,92.6080,92.6080,4.10,1997.00
5904819,AO,data/indian/2020/09/nodc_R5904819_142.nc,2020-09-14T00:52:18Z,2020-09-14T00:52:18Z,-22.8920,-22.8920,92.4240,92.4240,4.10,1997.80
5904821,AO,data/indian/2020/09/nodc_R5904821_140.nc,2020-09-04T07:28:49Z,2020-09-04T07:28:49Z,-16.8900,-16.8900,68.2370,68.2370,4.20,1997.80
5904821,AO,data/indian/2020/09/nodc_R5904821_141.nc,2020-09-14T07:01:12Z,2020-09-14T07:01:12Z,-16.7670,-16.7670,67.9830,67.9830,4.10,2001.10
5904828,AO,data/indian/2020/09/nodc_R5904828_141.nc,2020-09-04T11:44:45Z,2020-09-04T11:44:45Z,-19.1360,-19.1360,92.2230,92.2230,4.00,1998.20
5904828,AO,data/indian/2020/09/nodc_R5904828_142.nc,2020-09-14T11:17:28Z,2020-09-14T11:17:28Z,-19.2140,-19.2140,92.4290,92.4290,4.20,1997.60
5905069,AO,data/indian/2020/09/nodc_R5905069_133.nc,2020-09-04T02:56:39Z,2020-09-04T02:56:39Z,-53.4710,-53.4710,144.7690,144.7690,2.50,1898.51
5905368,AO,data/indian/2020/09/nodc_R5905368_096.nc,2020-09-04T14:00:46Z,2020-09-04T14:00:46Z,-55.5150,-55.5150,81.4990,81.4990,4.40,1997.74
5905368,AO,data/indian/2020/09/nodc_R5905368_097.nc,2020-09-14T17:05:32Z,2020-09-14T17:05:32Z,-55.0800,-55.0800,80.6420,80.6420,4.40,1999.47
5905996,AO,data/indian/2020/09/nodc_R5905996_063.nc,2020-09-04T01:09:34Z,2020-09-04T01:09:34Z,-49.7930,-49.7930,42.5370,42.5370,4.30,2000.00
5905996,AO,data/indian/2020/09/nodc_R5905996_064.nc,2020-09-14T01:12:33Z,2020-09-14T01:12:33Z,-50.0830,-50.0830,43.5680,43.5680,4.20,1998.00
5906002,AO,data/indian/2020/09/nodc_R5906002_063.nc,2020-09-04T17:52:39Z,2020-09-04T17:52:39Z,-53.2530,-53.2530,101.3140,101.3140,2.90,1799.42
5906002,AO,data/indian/2020/09/nodc_R5906002_064.nc,2020-09-14T18:18:05Z,2020-09-14T18:18:05Z,-53.4640,-53.4640,102.4700,102.4700,4.20,1799.05
5906143,AO,data/indian/2020/09/nodc_R5906143_000.nc,2020-09-08T04:47:07Z,2020-09-08T04:47:07Z,-36.4248,-36.4248,110.0053,110.0053,0.40,171.60
5906204,AO,data/indian/2020/09/nodc_R5906204_025.nc,2020-09-04T08:03:04Z,2020-09-04T08:03:04Z,-27.4150,-27.4150,55.2640,55.2640,4.20,1599.72
5906204,AO,data/indian/2020/09/nodc_R5906204_026.nc,2020-09-14T14:37:55Z,2020-09-14T14:37:55Z,-27.5380,-27.5380,55.1380,55.1380,4.40,1599.77
5906220,AO,data/indian/2020/09/nodc_R5906220_023.nc,2020-09-04T11:02:25Z,2020-09-04T11:02:25Z,-48.9950,-48.9950,82.6760,82.6760,4.20,1899.02
5906220,AO,data/indian/2020/09/nodc_R5906220_024.nc,2020-09-14T18:42:28Z,2020-09-14T18:42:28Z,-48.5750,-48.5750,84.0740,84.0740,4.30,1899.63
7900198,AO,data/indian/2020/09/nodc_R7900198_218.nc,2020-09-03T12:57:32Z,2020-09-03T12:57:32Z,-55.4069,-55.4069,53.6881,53.6881,0.80,1138.00
7900198,AO,data/indian/2020/09/nodc_R7900198_219.nc,2020-09-13T07:32:12Z,2020-09-13T07:32:12Z,-55.8165,-55.8165,53.5955,53.5955,0.80,1135.72
7900198,AO,data/indian/2020/09/nodc_R7900198_220.nc,2020-09-14T11:38:12Z,2020-09-14T11:38:12Z,-55.8221,-55.8221,53.7663,53.7663,0.68,1867.04
7900203,AO,data/indian/2020/09/nodc_R7900203_218.nc,2020-09-08T06:59:08Z,2020-09-08T06:59:08Z,-46.7721,-46.7721,51.1103,51.1103,0.80,893.64
7900203,AO,data/indian/2020/09/nodc_R7900203_219.nc,2020-09-12T20:35:55Z,2020-09-12T20:35:55Z,-46.7617,-46.7617,51.0896,51.0896,0.72,1103.24
7900203,AO,data/indian/2020/09/nodc_R7900203_220.nc,2020-09-13T22:59:40Z,2020-09-13T22:59:40Z,-46.7738,-46.7738,51.0839,51.0839,0.80,1145.48
1901881,BO,data/indian/2020/09/nodc_R1901881_125.nc,2020-09-03T18:53:32Z,2020-09-03T18:53:32Z,-23.1063,-23.1063,36.2002,36.2002,4.60,1000.00
1901881,BO,data/indian/2020/09/nodc_R1901881_126.nc,2020-09-13T21:07:06Z,2020-09-13T21:07:06Z,-23.5867,-23.5867,36.3361,36.3361,4.10,1800.70
1901884,BO,data/indian/2020/09/nodc_R1901884_125.nc,2020-09-03T20:59:40Z,2020-09-03T20:59:40Z,-38.4060,-38.4060,34.4633,34.4633,4.20,1900.20
1901884,BO,data/indian/2020/09/nodc_R1901884_126.nc,2020-09-13T22:35:49Z,2020-09-13T22:35:49Z,-39.1264,-39.1264,35.8020,35.8020,3.70,1899.90
1901897,BO,data/indian/2020/09/nodc_R1901897_084.nc,2020-09-04T11:01:53Z,2020-09-04T11:01:53Z,12.7728,12.7728,58.8378,58.8378,23.50,2000.20
1901897,BO,data/indian/2020/09/nodc_R1901897_085.nc,2020-09-14T13:39:29Z,2020-09-14T13:39:29Z,12.5572,12.5572,58.3076,58.3076,24.90,1994.10
3901608,IF,data/indian/2020/09/nodc_R3901608_135.nc,2020-09-02T10:56:00Z,2020-09-02T10:56:00Z,-50.8850,-50.8850,42.4170,42.4170,1004.00,1979.00
3901608,IF,data/indian/2020/09/nodc_R3901608_136.nc,2020-09-12T11:03:00Z,2020-09-12T11:03:00Z,-51.3490,-51.3490,43.1020,43.1020,1052.00,2028.00
6901982,IF,data/indian/2020/09/nodc_R6901982_210.nc,2020-09-01T17:37:51Z,2020-09-01T17:37:51Z,-41.7390,-41.7390,64.0990,64.0990,4.10,950.30
6901982,IF,data/indian/2020/09/nodc_R6901982_211.nc,2020-09-11T17:37:12Z,2020-09-11T17:37:12Z,-40.2430,-40.2430,63.0720,63.0720,3.90,950.10
6902759,IF,data/indian/2020/09/nodc_R6902759_125.nc,2020-09-02T16:30:00Z,2020-09-02T16:30:00Z,-39.2370,-39.2370,75.9730,75.9730,0.00,2012.00
6902759,IF,data/indian/2020/09/nodc_R6902759_126.nc,2020-09-12T16:29:00Z,2020-09-12T16:29:00Z,-39.4590,-39.4590,75.9900,75.9900,0.00,2002.00
6902946,IF,data/indian/2020/09/nodc_R6902946_275.nc,2020-09-02T14:48:30Z,2020-09-02T14:48:30Z,11.5131,11.5131,47.2140,47.2140,0.20,1197.50
6902946,IF,data/indian/2020/09/nodc_R6902946_276.nc,2020-09-04T14:52:30Z,2020-09-04T14:52:30Z,11.5169,11.5169,47.2627,47.2627,0.20,1170.30
6902946,IF,data/indian/2020/09/nodc_R6902946_277.nc,2020-09-06T14:58:30Z,2020-09-06T14:58:30Z,11.5319,11.5319,47.3772,47.3772,0.40,1212.00
6902946,IF,data/indian/2020/09/nodc_R6902946_278.nc,2020-09-08T15:04:30Z,2020-09-08T15:04:30Z,11.5265,11.5265,47.5419,47.5419,0.00,1202.50
6902946,IF,data/indian/2020/09/nodc_R6902946_279.nc,2020-09-10T15:02:30Z,2020-09-10T15:02:30Z,11.5131,11.5131,47.7103,47.7103,0.10,1211.70
6902946,IF,data/indian/2020/09/nodc_R6902946_280.nc,2020-09-12T14:54:30Z,2020-09-12T14:54:30Z,11.4993,11.4993,47.8554,47.8554,0.10,1205.40
6902946,IF,data/indian/2020/09/nodc_R6902946_281.nc,2020-09-14T14:51:30Z,2020-09-14T14:51:30Z,11.5059,11.5059,48.0037,48.0037,0.40,1079.40
6902947,IF,data/indian/2020/09/nodc_R6902947_245.nc,2020-09-01T14:45:30Z,2020-09-01T14:45:30Z,13.9534,13.9534,55.0020,55.0020,0.40,2012.80
6902947,IF,data/indian/2020/09/nodc_R6902947_246.nc,2020-09-06T14:47:30Z,2020-09-06T14:47:30Z,13.8776,13.8776,55.5707,55.5707,0.10,791.10
6902947,IF,data/indian/2020/09/nodc_R6902947_247.nc,2020-09-11T14:35:30Z,2020-09-11T14:35:30Z,14.0677,14.0677,56.4304,56.4304,0.20,2011.60
6903026,IF,data/indian/2020/09/nodc_R6903026_056.nc,2020-09-09T06:22:00Z,2020-09-09T06:22:00Z,-49.7950,-49.7950,66.7788,66.7788,-0.30,1992.00
6903026,IF,data/indian/2020/09/nodc_R6903026_057.nc,2020-09-14T02:35:00Z,2020-09-14T02:35:00Z,-49.6781,-49.6781,66.7362,66.7362,0.00,990.90
2902766,HZ,data/indian/2020/09/nodc_R2902766_022.nc,2020-09-04T05:28:31Z,2020-09-04T05:28:31Z,12.4570,12.4570,89.4960,89.4960,0.00,1978.80
2902766,HZ,data/indian/2020/09/nodc_R2902766_023.nc,2020-09-14T05:33:34Z,2020-09-14T05:33:34Z,12.7050,12.7050,89.6380,89.6380,0.20,1978.30
2902788,HZ,data/indian/2020/09/nodc_R2902788_024.nc,2020-09-04T04:50:00Z,2020-09-04T04:50:00Z,-13.5540,-13.5540,111.5760,111.5760,6.90,2003.10
2902788,HZ,data/indian/2020/09/nodc_R2902788_025.nc,2020-09-14T06:01:00Z,2020-09-14T06:01:00Z,-13.3650,-13.3650,111.3760,111.3760,5.60,2020.50
2902789,HZ,data/indian/2020/09/nodc_R2902789_024.nc,2020-09-04T11:42:00Z,2020-09-04T11:42:00Z,-12.8490,-12.8490,109.3340,109.3340,7.00,2014.30
2902789,HZ,data/indian/2020/09/nodc_R2902789_025.nc,2020-09-14T13:07:00Z,2020-09-14T13:07:00Z,-12.3690,-12.3690,109.4010,109.4010,7.50,2014.70
2902790,HZ,data/indian/2020/09/nodc_R2902790_024.nc,2020-09-04T10:39:00Z,2020-09-04T10:39:00Z,-13.2700,-13.2700,111.8120,111.8120,4.70,2008.00
2902790,HZ,data/indian/2020/09/nodc_R2902790_025.nc,2020-09-14T11:10:00Z,2020-09-14T11:10:00Z,-12.8870,-12.8870,111.6200,111.6200,4.80,2014.80
2902792,HZ,data/indian/2020/09/nodc_R2902792_029.nc,2020-09-04T20:05:00Z,2020-09-04T20:05:00Z,-12.5750,-12.5750,102.6420,102.6420,5.40,2028.20
2902792,HZ,data/indian/2020/09/nodc_R2902792_030.nc,2020-09-14T21:17:00Z,2020-09-14T21:17:00Z,-12.2410,-12.2410,102.1360,102.1360,3.90,2027.20
2902794,HZ,data/indian/2020/09/nodc_R2902794_023.nc,2020-09-04T02:53:00Z,2020-09-04T02:53:00Z,-15.4560,-15.4560,113.1390,113.1390,2.70,2008.10
2902794,HZ,data/indian/2020/09/nodc_R2902794_024.nc,2020-09-14T04:14:00Z,2020-09-14T04:14:00Z,-15.8170,-15.8170,113.0070,113.0070,2.90,2008.00
1901342,CS,data/indian/2020/09/nodc_R1901342_217.nc,2020-09-03T18:06:36Z,2020-09-03T18:06:36Z,-26.8620,-26.8620,39.2140,39.2140,4.80,1981.70
1901342,CS,data/indian/2020/09/nodc_R1901342_218.nc,2020-09-13T14:03:55Z,2020-09-13T14:03:55Z,-25.8550,-25.8550,38.3620,38.3620,4.80,1995.00
1901736,CS,data/indian/2020/09/nodc_R1901736_139.nc,2020-09-03T19:24:12Z,2020-09-03T19:24:12Z,-14.1735,-14.1735,87.5494,87.5494,4.10,2001.70
1901736,CS,data/indian/2020/09/nodc_R1901736_140.nc,2020-09-13T21:13:13Z,2020-09-13T21:13:13Z,-14.0632,-14.0632,87.8082,87.8082,4.20,1986.00
1901741,CS,data/indian/2020/09/nodc_R1901741_060.nc,2020-09-04T15:55:14Z,2020-09-04T15:55:14Z,-51.2092,-51.2092,90.2352,90.2352,4.30,2000.00
1901741,CS,data/indian/2020/09/nodc_R1901741_061.nc,2020-09-14T16:02:54Z,2020-09-14T16:02:54Z,-51.9303,-51.9303,91.1959,91.1959,4.30,1979.30
